country,age,gender,O_score,C_score,E_score,A_score,N_score,N_proxy,J_proxy,T_proxy,Impulsivity_Index,Emotional_Reactivity,Creative_Divergence,Social_Adaptability,cluster_kmeans,cluster_gmm,cluster_best
GB,22,2,3.4,2.8,3.3,3.3,3.0,-0.38085263885865933,-0.6430770483936192,-0.142036822022595,0.18986580413395088,-0.2737095420854537,-0.5478097092948652,0.1401197732866813,0,2,0
US,17,1,3.9,2.9,3.4,4.6,3.2,0.5343075629242522,-0.07029420550790327,-0.9484292800449012,0.563873086170789,-0.41970329662806377,0.6823886575887386,1.2134098169351943,1,1,1
KE,23,2,3.5,3.9,2.1,3.5,3.8,-0.5935592466151185,0.7827615739419915,0.73719143854656,0.6067073894431765,1.7352796149607324,-0.6347764777081943,-1.6183320298870536,0,2,0
TR,32,1,3.5,2.7,2.1,3.3,2.8,-0.5935592466151185,-0.7664127675751187,-0.23453861140871968,-0.18414147790288815,-0.8018864730991673,-0.2647693201636943,-0.9989309117142593,0,2,0
MY,44,2,4.0,4.0,3.2,3.4,3.3,0.6459768962440567,0.8715244374539366,0.8988389392717953,-0.8679045870679809,0.4666965709307826,0.5954218891754095,-0.11925302018768924,1,0,2
DK,31,2,3.7,2.9,2.1,3.9,3.1,-0.24047020354500415,-0.3123041951947886,-0.4644093006711306,0.2997846206639323,-0.32077677760459256,0.17797573891714774,-0.7180176956271046,0,1,1
TR,27,2,3.3,3.9,3.1,3.3,3.1,-0.6222723486089692,0.7136158626028815,0.8754828612247804,-1.241911869104818,-0.009621076578597038,-1.1391893963797863,-0.15535739374955126,1,2,0
SE,20,1,3.7,3.3,3.0,3.2,3.4,0.05146814342363317,-0.06097130815567389,0.38961783624714,0.47537142127700127,0.8345036034463043,0.05464001973564775,-0.5875944655716974,0,1,0
US,18,2,3.6,2.7,1.0,3.1,3.8,-0.7738282602639515,-0.8355584789142287,-0.09624718873049964,2.4567431771656767,1.9427167489780626,-0.012562860827898287,-3.1534390371955707,0,2,0
US,62,1,3.2,2.6,1.8,3.4,3.8,-1.2205055935431683,-0.8551756310870637,-0.39618611213395494,2.6109128261425516,1.787138898465065,-0.9905547683757061,-2.0291401101372046,0,2,0
AU,26,2,4.1,4.7,4.0,4.5,3.5,1.082022170640124,2.1151758840895427,0.7857486402444593,-1.418915198892393,0.42442138339683755,0.6317908399435792,1.538049940957664,1,0,2
BG,35,2,3.4,3.1,3.3,3.7,3.1,-0.38085263885865933,-0.13477846817089834,-0.14111429922066038,-0.008554677289817986,-0.21705821059592753,-0.6403114986809904,0.4066217903301751,0,2,0
AE,17,1,2.5,3.1,3.4,2.8,3.8,-1.9373157385665463,-0.445934169196894,0.4811971028313309,1.8400645812581766,2.0982945994910605,-2.910169632703152,-0.8177279261071242,0,2,0
IN,29,2,3.9,3.8,4.5,4.5,2.8,0.8911210981081423,1.005154411456042,-0.046767464230666245,-1.8800076166485131,-1.4241978751511581,0.40488328943036356,2.6332622869825024,1,0,2
PK,25,1,3.4,3.1,4.3,4.4,2.8,-0.05647669778239556,0.10723152151598711,-0.6251342785944313,-0.8008200738103881,-1.3723385916468258,-0.6403114986809904,2.330579520424439,1,0,2
GH,20,2,3.5,3.1,4.0,3.9,3.7,0.02275504142978252,-0.0656327568317883,-0.2794057218988804,1.5759761157513212,1.2637540154365465,-0.3881050393451943,0.8610040266102239,0,1,1
AE,16,2,3.5,2.7,2.4,3.5,2.9,-0.4962464642922395,-0.6972670562360086,-0.37283003408694004,0.07994698760396857,-0.6415165746009758,-0.2647693201636943,-0.5809172319422775,0,2,0
DE,26,2,3.7,2.9,3.6,3.8,3.1,0.24609370806939143,-0.3468770508643437,-0.39526358933202044,0.2997846206639323,-0.2689174941002599,0.17797573891714774,0.8174298705803265,1,1,1
TW,25,1,3.7,3.4,3.8,4.0,3.3,0.3109688962846441,0.33894725638226664,-0.0710460650796157,0.057113306793269425,0.15554086990478708,0.02380608994027271,1.0480916970081635,1,0,2
US,29,2,3.8,2.1,4.1,3.2,3.4,0.5848262001425796,-1.5409999383336739,-0.7204036363863597,2.325407208999501,0.8345036034463043,0.6768536366159426,0.6017839850412694,0,1,1
AU,20,2,3.7,3.6,4.0,4.6,2.8,0.3758440844998969,0.7930558287625972,-0.30091675434202597,-1.5716683186947633,-1.4760571586554907,-0.037861769650477356,2.17906785769595,1,0,2
IN,24,2,3.4,3.7,2.8,2.0,2.4,-0.5430406093967912,0.017497300535665894,1.589373529860962,-2.782191829699064,-1.1840696495702696,-0.8253150774532404,-1.0487653665219558,1,2,0
MY,19,1,4.0,2.6,3.2,4.0,3.2,0.6459768962440567,-0.6477384970697334,-0.8110603801686156,1.026382033101414,-0.10854759560206846,1.0270969063106596,0.4785663545076933,1,1,1
EG,31,2,3.4,3.1,3.4,2.8,2.7,-0.3484150447510329,-0.445934169196894,0.4811971028313309,-1.0649085393172435,-0.8066785210843597,-0.6403114986809904,0.053764010065501744,1,2,0
SE,20,1,3.6,2.5,2.2,3.7,2.9,-0.38457713097243496,-0.8747927832598987,-0.6961250355374107,0.38828628555771894,-0.745235141609641,0.04910499876285179,-0.6243035809786777,0,1,1
GB,25,1,3.8,3.1,3.1,3.6,2.6,0.26045025906631597,-0.16935132384045343,-0.0719685878815502,-1.3289970048241002,-1.4856412546258773,0.3685143386621926,0.5000717220323965,1,0,2
SG,27,2,4.0,3.9,3.9,4.1,2.8,0.8730400549974413,0.9901987079593217,0.3223171705118996,-2.034177265625388,-1.2167607411338277,0.6262558189707845,1.6387818481344238,1,0,2
IN,40,1,4.1,4.2,2.4,3.8,2.7,0.5630206649181021,1.256487298495157,0.807259672687605,-2.760774678062869,-1.3252713561276854,0.7859604889204543,-0.16316773511650112,1,0,2
US,15,1,4.0,2.1,2.0,4.1,2.8,0.2567257669525403,-1.2298442373076786,-1.3427150384383504,0.7408764159583621,-1.2167607411338277,1.1812665552875345,-0.4155991120152465,0,1,1
IN,22,2,3.2,3.1,3.3,3.3,3.0,-0.733941681928773,-0.2730698908491187,0.1354685461357803,-0.2726431427966747,-0.2737095420854537,-1.1447244173525812,0.1401197732866813,0,2,0
AE,16,2,3.5,3.4,3.8,4.5,3.3,-0.042120146785470325,0.5118115347300419,-0.4167746217751662,0.057113306793269425,-0.10375554761687583,-0.4806068287313193,1.4802523928776017,1,0,2
NP,21,2,3.5,3.9,2.8,2.6,2.4,-0.36649608786173404,0.4716058729159961,1.359502840598551,-3.090531127652814,-1.495225350596265,-0.6347764777081943,-0.5301725314786297,1,0,2
AE,17,2,3.0,4.3,3.3,3.7,3.2,-1.0870307249988873,1.3452501620071018,0.9689071734128395,-1.5945019995054612,0.04703025491092919,-2.0191444935686733,0.3273952506781181,1,2,0
AE,17,2,3.6,1.9,3.2,2.8,3.9,-0.060201189896171195,-1.9259627993748947,-0.6288243698021695,3.954188834487534,2.362383064997917,0.23410857753510186,-1.1132050931433568,0,1,1
AE,16,2,2.9,2.2,4.0,3.5,3.0,-1.0365120877805598,-1.3139456521435087,-0.8353389810175651,1.1148836979952004,-0.37742810909411895,-1.6238384272015942,1.0698612474790723,0,2,0
GB,15,2,3.8,2.7,3.8,4.6,3.8,0.4875134178197005,-0.31696564387090304,-1.1334328588171512,2.4567431771656767,1.164827496413074,0.49185005784369257,1.1705518337912044,0,1,1
ES,16,1,3.7,2.5,2.2,2.8,3.2,-0.20803260943737778,-1.1859484842858943,-0.07381363348541936,1.180551682078289,0.5137638064499226,0.3013114580986478,-1.6398724524998376,0,1,1
TZ,27,1,4.1,2.8,2.8,4.4,3.2,0.6927710413486076,-0.2627756360285134,-0.9026396467528066,0.7180427351476643,-0.31598472961939894,1.2176355060557045,0.39179365643489206,1,1,1
TR,20,2,3.7,3.5,3.4,3.8,3.6,0.18121851985413864,0.39313726422465667,0.15974714698472978,0.6952090543369644,1.0515248334340226,-0.00702783985510233,0.20504654493586572,0,0,1
US,20,1,3.7,2.6,3.1,3.7,3.1,0.08390573753125957,-0.7514570640783985,-0.6036232461512855,0.7622935675945571,-0.21705821059592753,0.2704775283032727,0.19037116294599954,0,1,1
IN,20,2,3.3,3.6,4.1,3.0,3.0,-0.2978964075327056,0.23989013804971637,0.8054146270837357,-1.0434913876810499,-0.11813169157245607,-1.0466876069936613,0.7458258653017218,1,2,0
GB,13,1,3.8,4.3,2.4,1.9,2.9,0.033387100312931295,0.7229387599551106,2.2135299775168216,-2.3867673960260314,0.18823196146834553,-0.0014928188823074562,-1.9638314587244796,1,0,0
ZA,46,2,3.5,3.1,3.0,3.6,3.3,-0.30162089964648126,-0.16935132384045343,-0.0719685878815502,0.5196222537238943,0.3629780039221173,-0.3881050393451943,-0.16263936922408984,0,2,0
CA,25,1,3.0,2.6,1.0,2.2,2.9,-1.8330953894742938,-1.2700498991217244,0.43356242393536615,0.2341166365808437,0.03265411095534765,-1.494967687047298,-3.218289432892047,0,2,0
NL,26,2,4.0,2.8,3.5,4.2,3.1,0.7432896785669358,-0.3319213473676236,-0.7643482240745862,0.45395426964080754,-0.47635462811759044,0.9654290467199097,1.0550331135837892,1,1,1
CH,18,1,3.4,2.9,4.6,3.3,3.3,0.040836084540483486,-0.5197413292121189,-0.049535032636469856,0.8279615516776446,0.5185558544351152,-0.5786436390902403,1.3080692323276533,0,2,1
US,37,1,3.8,3.8,2.5,3.2,2.8,0.06582469442055769,0.5557072877518263,0.852126783177765,-1.8800076166485131,-0.7500271895948348,0.15267683009456756,-0.6528617961197953,1,0,2
ID,16,1,3.4,3.8,2.2,3.3,3.5,-0.7376661740425494,0.5902801434213814,0.7829810718386552,-0.03138835810051721,1.0467327854488286,-0.8561490072486153,-1.4453913755865702,0,2,0
US,21,2,3.6,2.9,2.4,3.9,3.0,-0.3197019427571823,-0.3123041951947886,-0.4644093006711306,0.03569615515707564,-0.5848652431114493,-0.07423072041864823,-0.31441521489878405,0,1,1
IN,45,2,4.0,4.2,4.2,4.2,2.2,0.9703528373203205,1.3947787211733773,0.5306768273311644,-4.081217005597152,-2.8531508176792983,0.5337540295846595,2.5249491662969175,1,0,2
US,58,2,3.2,4.0,4.3,4.6,3.1,-0.40956574085250913,1.2863987054885972,0.06909040320247406,-1.3960815180816932,-0.6837917621349204,-1.4222297855109562,2.2657641798160424,1,0,2
ZA,21,2,3.8,3.6,2.2,4.1,3.8,-0.03148808790232138,0.6201915504148219,0.044811802353524666,1.0692163363738014,1.424123913934737,0.2143446896853175,-0.99161388115164,0,1,0
AE,30,2,4.0,3.7,2.6,4.0,3.4,0.45135133159829854,0.7089544139267671,0.20645930307875965,-0.14130717463049947,0.4196293354116437,0.6879236785615345,-0.328638606948948,1,0,2
NL,43,1,3.9,2.8,2.8,4.5,3.1,0.33968199827849394,-0.22820278035895847,-0.9717853580919165,0.45395426964080754,-0.6319324786305881,0.7132225873841137,0.5574523352608364,1,1,1
IN,37,1,3.9,4.0,3.5,4.2,3.3,0.5667451570318787,1.148107282810377,0.34567324855891424,-0.8679045870679809,0.05182230289612183,0.3432154298396135,0.8965800342796756,1,0,2
DK,33,2,3.8,3.0,2.2,4.6,4.0,-0.03148808790232138,0.053041513673596885,-0.8559274906587762,2.5224111612487654,1.6930044274267875,0.3993482684575676,-0.7179062645863158,0,1,1
PK,24,1,3.0,3.8,4.5,4.2,2.6,-0.6977795957073708,0.9014358444473769,0.16066966978666397,-2.4081845476622252,-1.7967969556518728,-1.8649748445917982,2.532418948764953,1,0,2
RS,21,2,4.2,3.0,4.5,4.3,3.1,1.420754662713314,-0.05067705333506825,-0.6484903566414459,0.1456149716870572,-0.5282139116219228,1.4081741058007515,2.2227183896785556,1,1,2
DK,21,2,4.3,3.4,4.1,3.8,2.8,1.4675488078178647,0.2698015450431565,0.06724535759860464,-1.263329020741013,-1.06118289062083,1.5370448459550465,1.5957360579969366,1,0,2
AU,17,1,3.3,2.8,3.3,1.5,3.3,-0.5573971603937165,-1.2653884504456103,1.102585982081387,0.9821312006545198,1.4520229575131016,-0.8000161686306612,-1.653338350799467,0,2,0
US,14,2,3.6,4.2,3.3,4.2,3.0,-0.027763595788544926,1.3947787211733773,0.5306768273311644,-1.9685092815423002,-0.740443093624447,-0.4750718077585234,0.9180090258516702,1,0,2
US,15,2,3.3,3.7,1.9,3.9,3.6,-1.0115234779004858,0.674381558257212,0.2756050144178698,0.3868697563832141,0.9996655499296899,-1.0775215367890363,-1.3304010212715653,0,2,0
US,15,3,3.8,4.3,4.1,3.6,2.6,0.5848262001425796,1.3106773063375465,1.0380528847519497,-3.1790327925466,-1.4856412546258773,-0.0014928188823074562,1.5813248589532751,1,0,2
GB,18,2,3.6,3.9,1.5,3.7,3.7,-0.6116402897258195,0.8519072852811017,0.5989000158683396,0.3426189239363211,1.3674725824452116,-0.38257001837239835,-2.014993094039749,0,2,0
PH,14,2,3.6,3.4,2.8,3.8,3.9,-0.1899515663266768,0.2698015450431565,0.06724535759860464,1.6416440998344084,1.8437902299545914,-0.22840036939552327,-0.6813849561728326,0,2,0
CH,31,1,3.8,2.3,3.2,3.2,3.0,0.2928878531739424,-1.2943284999706741,-0.5354000576141102,0.9607140490183259,-0.2218502585811213,0.6151857770251927,-0.05443767957929363,0,1,1
KE,27,1,3.3,4.0,3.1,3.5,3.2,-0.6222723486089692,0.9060972931234916,0.8296932279326851,-1.1319930525748365,0.15074882191959443,-1.1700233261751614,-0.061719655053832895,1,2,0
NL,18,2,4.3,3.8,3.3,4.0,3.6,1.2080480549568537,0.8322901331082667,0.2989610924648843,0.23270010740633962,0.9478062664253573,1.4137091267735464,0.2697855095915531,1,0,2
MY,23,2,3.6,2.0,4.6,4.6,3.3,0.3939251276105979,-1.1803156781414035,-1.7809453845200265,2.2154883924695197,-0.15561483112120822,0.20327464773972684,2.431687041588192,0,1,1
PK,26,1,3.4,2.5,1.4,3.0,3.0,-0.9971669269035605,-1.1168027729467842,-0.21210505616363973,0.6523747510645757,-0.11813169157245607,-0.4553079199087402,-2.173557604384652,0,2,0
US,25,2,3.4,3.4,2.4,3.4,3.5,-0.6727909858272967,0.1315101223649363,0.343828202955045,0.5852902378069829,0.994873501944496,-0.7328132880671153,-1.142708609028507,0,2,0
US,14,2,2.9,3.3,3.1,3.7,3.2,-1.3284504347491972,0.1118929701921014,0.04388927955158942,-0.05280550973671094,0.04703025491092919,-1.963011654950719,0.11114462329394252,0,2,0
US,14,2,2.6,3.1,2.8,2.9,3.2,-1.955396781677247,-0.41136131352733885,0.4120513914922207,0.2555337882170387,0.4619045229455899,-2.6579631733673557,-0.9046884311734228,0,2,0
US,16,2,3.9,3.5,3.2,4.1,3.1,0.46943237470899957,0.4968558312333218,-0.04768998703260041,-0.625233273197318,-0.42449534461325755,0.4973850788164885,0.6442250333336376,1,0,2
GB,28,1,4.1,3.3,3.5,3.1,3.4,0.9198342001019922,-0.09554416382522896,0.45876354758625015,0.47537142127700127,0.8863628869506369,1.0634658570788296,-0.13340003628514546,1,1,1
BD,23,2,3.3,2.1,2.4,3.7,3.5,-0.8493355073623539,-1.3681356599858985,-1.0661321930819103,2.5894956745063578,0.8392956514314981,-0.5841786600630363,-0.8834121915068438,0,2,1
US,15,1,4.2,2.2,2.7,3.4,2.4,0.8368779687760393,-1.3485185078130637,-0.7661932696784549,-0.4696470950459388,-1.9100996186309256,1.6548455441637515,0.053159268220383527,1,1,1
US,16,2,3.8,2.1,1.6,2.5,3.3,-0.22611365254807958,-1.7830099280205594,-0.2363836570125888,2.0613187434926443,0.9334301224697759,0.6768536366159426,-2.6271472918260845,0,1,1
US,14,1,3.4,4.1,4.1,4.3,3.0,-0.1213518859976484,1.3060158576614318,0.36902932660592896,-1.8143396325654244,-0.7923023771287795,-0.9486507966347403,1.8694436745622607,1,0,2
US,28,2,3.3,3.0,2.7,4.0,3.4,-0.7520227250394746,-0.15439562034373336,-0.4410532226241157,0.9378803682076261,0.4196293354116437,-0.8616840282214113,-0.22051329325685998,0,2,0
US,29,2,3.8,4.0,1.0,2.3,3.8,-0.42073921719383783,0.4912230250888309,1.6594417640020067,0.45253774046630135,2.3575910170127234,0.09100897050381751,-3.8448961505866723,0,2,0
GB,72,2,4.0,2.6,4.2,3.9,3.5,0.9703528373203205,-0.6823113527392884,-0.7419146688295055,1.8186474296219828,0.7355770844228331,1.0270969063106596,1.235707733298514,0,1,1
BD,21,2,3.3,3.5,2.9,4.0,2.8,-0.687147536824222,0.46228297556376685,0.02145572430650944,-1.4174986697178882,-1.1649014576294954,-1.0158536771982862,0.47109657203965727,1,2,2
US,30,1,3.3,3.7,1.8,4.2,3.3,-1.043961072008112,0.7781001252658772,0.06816788040053934,-0.40539564013735613,0.05182230289612183,-1.0775215367890363,-0.9415502984858188,0,2,0
US,38,2,4.2,4.1,3.9,4.2,2.4,1.2261290980675557,1.2714430019918768,0.43817503794503887,-3.398870425606564,-2.3249738866655862,1.0690008780516265,2.0421201459165395,1,0,2
US,51,2,4.2,3.6,4.4,4.4,2.1,1.3883170686056876,0.7239101174234872,-0.16262533166380616,-3.4202875772427577,-3.2209578501948206,1.2231705270285016,2.9932906116809255,1,0,2
GB,64,2,3.3,3.2,3.9,4.1,3.2,-0.36277159574795825,0.12684867368882186,-0.3251953551909753,0.10136413924016355,-0.16040687910640083,-0.9233518878121614,1.3218756895261958,1,2,2
US,50,2,3.7,4.4,1.4,3.7,3.1,-0.4675333622983889,1.4685858811886026,1.0614089627989651,-2.0127601139891937,-0.21705821059592753,-0.28453320801347753,-1.6477591698194953,1,0,0
GB,18,2,3.8,2.5,3.3,3.7,3.7,0.32532544728156865,-0.8747927832598987,-0.6961250355374107,2.5009940096125716,1.3674725824452116,0.5535179174344427,-0.06873744758216666,0,1,1
US,18,2,3.5,3.2,4.2,4.2,3.7,0.0876302296450353,0.16142152935837706,-0.39434106653008577,1.421806466774446,1.1081761649235489,-0.4189389691405694,1.3365510715160631,0,1,1
US,17,2,3.1,3.1,3.9,3.1,2.8,-0.7158606388180719,-0.34221560218822866,0.27375996881400033,-0.8008200738103881,-0.6981679060905022,-1.3969308766883772,0.7744604563955477,0,2,0
US,18,2,3.5,4.5,2.4,2.8,3.5,-0.4962464642922395,1.2807658993441065,1.776222154237081,-1.1105759009386427,1.3060292029704914,-0.8197800564804445,-1.6613014440718328,0,2,0
US,18,1,3.8,3.5,4.6,4.0,3.5,0.7470141706807114,0.46228297556376685,0.02145572430650944,0.4311205888301076,0.6837178009185004,0.24517861948069253,1.7546411272407527,1,0,2
IN,22,2,3.0,4.0,2.8,3.7,3.1,-1.2492186955370193,0.9752430044626018,0.6914018052544647,-1.3960815180816932,-0.21705821059592753,-1.9266427041825482,-0.1340047781302645,0,2,0
SE,32,2,3.6,2.9,4.3,4.4,3.4,0.29661234528771885,-0.13943991684701318,-0.8101378573666814,1.0920500171845013,0.21219220139431327,-0.07423072041864823,1.8552202825120971,1,1,1
US,25,2,4.0,3.7,3.9,3.9,3.2,0.8730400549974413,0.674381558257212,0.2756050144178698,-0.6694841056442117,-0.05668831209773585,0.6879236785615345,1.1490114111784206,1,0,2
GB,18,1,3.6,3.1,3.9,3.6,3.4,0.16686196885721333,-0.16935132384045343,-0.0719685878815502,0.7837107192307509,0.627066469428974,-0.1358985800093983,0.7312619143526442,0,1,1
US,16,2,3.5,3.5,2.5,4.2,3.2,-0.46380887018461314,0.531428686902877,-0.11683569837171087,-0.3611448076904613,-0.21226616261073372,-0.5114407585266944,-0.10544656298914697,1,2,0
US,16,2,3.4,3.9,2.0,3.5,3.4,-0.8025413622578021,0.7827615739419915,0.73719143854656,-0.44964647258424917,0.6789257529333066,-0.8869829370439903,-1.4095511849709135,0,2,0
US,17,1,3.4,2.6,2.1,1.8,3.2,-0.7701037681501757,-1.4083413217999445,0.7101452692918069,1.026382033101414,1.0323566414932484,-0.4861418497041153,-2.612319157930802,0,2,0
US,16,2,4.1,3.4,3.0,4.5,3.1,0.7576462295638604,0.5118115347300419,-0.4167746217751662,-0.4710636242204428,-0.6319324786305881,1.0326319272834545,0.7737029626450125,1,0,2
US,20,2,3.9,3.0,3.1,3.2,3.3,0.43699478060137315,-0.43097846570017373,0.1121124680887651,0.6737919027007695,0.5704151379394476,0.6515547277933635,-0.4002426122275523,0,1,1
US,21,2,3.3,3.6,3.6,3.6,3.0,-0.46008437807083735,0.44732727206704676,0.3905403590490749,-1.0434913876810499,-0.4292873925984516,-1.0466876069936613,0.7237921318846083,1,2,2
US,16,1,3.3,4.1,2.7,4.3,2.5,-0.7520227250394746,1.3060158576614318,0.36902932660592896,-3.1347819600997067,-2.112744704663062,-1.2008572559705364,0.7518219811333151,1,0,2
US,40,2,4.1,4.2,1.5,3.2,4.0,0.2710823179494648,1.0490501644778267,1.2221339407222656,0.6723753735262645,2.4190343964874432,0.7859604889204543,-2.684833408865358,0,0,0
US,22,1,4.0,3.9,3.6,4.1,2.9,0.7757272726745622,0.9901987079593217,0.3223171705118996,-1.7700888001185315,-0.952672275626971,0.6262558189707845,1.2351793674061031,1,0,2
US,26,2,3.6,2.6,4.6,4.0,3.4,0.3939251276105979,-0.6477384970697334,-0.8110603801686156,1.554558964115126,0.4196293354116437,0.01827106896747674,1.8338676668928098,0,1,1
GB,26,2,3.6,4.1,4.1,4.5,2.9,0.231737157072466,1.3751615690005419,0.23073790392770865,-2.078428098072281,-1.1601094096443014,-0.4442378779631483,2.1215344925620934,1,0,2
IN,22,2,2.8,3.4,2.6,3.4,3.1,-1.6671829268223863,0.1315101223649363,0.343828202955045,-0.4710636242204428,-0.06148036008292965,-2.2460520440818903,-0.6095518230361031,0,2,0
IR,45,1,4.0,4.6,2.3,2.6,3.3,0.35403854927541933,1.334955907186496,2.0070153663014256,-1.7929224809292306,0.8815708389654431,0.41041831040315957,-1.7838379568075817,1,0,2
TR,25,1,3.2,3.5,2.4,3.6,3.3,-1.0258800288974101,0.32399155288554665,0.29803856966294984,-0.09705634218360576,0.3629780039221173,-1.2680601365340811,-0.8113912513766175,0,2,0
US,21,2,3.7,3.3,1.9,3.2,3.7,-0.305345391760257,-0.06097130815567389,0.38961783624714,1.2676368177975714,1.6267689999668746,0.05464001973564775,-2.0146525351408355,0,2,0
US,23,2,3.3,3.8,4.5,3.9,3.0,-0.16814603110219994,0.7977172774387117,0.3681068038039944,-1.3518306856347995,-0.5848652431114493,-1.1083554665844113,1.9562163726350623,1,0,2
NL,14,2,3.3,3.1,2.2,3.4,3.1,-0.9142106955776066,-0.23849703517956358,0.06632283479667013,-0.008554677289817986,-0.06148036008292965,-0.8925179580167864,-1.042053077804455,0,2,0
PH,17,1,4.3,2.5,2.2,3.7,3.3,0.8512345197729636,-0.8747927832598987,-0.6961250355374107,1.4446401475851447,0.3111187204177847,1.8145502141134215,-0.9412097395869053,0,1,1
US,29,2,4.0,3.6,2.9,4.1,2.6,0.5486641139211775,0.6201915504148219,0.044811802353524666,-2.0998452497084754,-1.7449376721475398,0.7187576083569095,0.7159817905176582,1,0,2
US,31,2,3.7,3.5,4.4,3.6,2.6,0.5055944609304025,0.32399155288554665,0.29803856966294984,-1.9456756007316003,-1.4856412546258773,-0.00702783985510233,1.9057008000295395,1,0,2
US,14,1,4.1,2.6,3.1,4.0,2.6,0.7900838236714868,-0.6477384970697334,-0.8110603801686156,-0.5581487599397251,-1.6930783886432075,1.2793033656464545,0.8458002787279469,1,1,1
US,28,2,4.2,4.5,5.0,4.3,2.2,1.5829426332514458,1.7993587343874324,0.7390364841504296,-4.543725952527776,-2.9050101011836307,0.9456651588701264,3.476383815007508,1,0,2
US,14,1,3.6,3.1,3.7,4.3,3.2,0.10198678064196068,0.07265866584643188,-0.5559885672553208,0.2555337882170387,-0.2641254461150661,-0.1358985800093983,1.2784893404897957,1,1,1
US,21,2,3.9,3.5,1.0,1.5,3.6,-0.24419469565878066,-0.40203841617510966,1.7500985077842623,0.6952090543369644,2.2442883540336718,0.4973850788164885,-4.37790018467366,0,2,0
RU,29,2,2.9,3.8,2.3,3.3,2.8,-1.5879511876102084,0.5902801434213814,0.7829810718386552,-1.8800076166485131,-0.8018864730991673,-2.117181303927594,-0.782680284330084,0,2,0
